cart_id,customer_id,customer_name,customer_email,customer_phone,customer_segment,customer_tone,device,geo,cart_value,num_items,products,time_since_abandonment_hours,previous_purchases,price_sensitivity,intent_score,abandonment_reason,cart_adds_last_month,all_items_in_stock,abandonment_timestamp
CART5537,CUST1537,Customer 538,cust1537@example.com,+917819244083,returning,enthusiastic,mobile,NZ,2020.42,5,"[{""product_id"": ""PROD7370"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 654.58, ""quantity"": 1}, {""product_id"": ""PROD7371"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 21.78, ""quantity"": 2}, {""product_id"": ""PROD7372"", ""product_name"": ""Sports Item 3"", ""category"": ""Sports"", ""price"": 266.41, ""quantity"": 1}, {""product_id"": ""PROD7373"", ""product_name"": ""Home Item 4"", ""category"": ""Home"", ""price"": 235.12, ""quantity"": 2}, {""product_id"": ""PROD7374"", ""product_name"": ""Home Item 5"", ""category"": ""Home"", ""price"": 195.21, ""quantity"": 3}]",51,11,0.69,0.61,comparison_shopping,1,True,2025-11-07T18:14:41.616107
CART5538,CUST1538,Customer 539,cust1538@example.com,+919562022940,returning,enthusiastic,desktop,US,1796.24,4,"[{""product_id"": ""PROD7380"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 87.01, ""quantity"": 1}, {""product_id"": ""PROD7381"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 236.05, ""quantity"": 1}, {""product_id"": ""PROD7382"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 88.3, ""quantity"": 1}, {""product_id"": ""PROD7383"", ""product_name"": ""Electronics Item 4"", ""category"": ""Electronics"", ""price"": 692.44, ""quantity"": 2}]",70,0,0.53,0.54,high_shipping_cost,5,True,2025-11-06T23:14:41.616331
CART5539,CUST1539,Customer 540,cust1539@example.com,+917188332531,new,professional,mobile,US,1584.33,1,"[{""product_id"": ""PROD7390"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 528.11, ""quantity"": 3}]",70,0,0.1,0.79,price_too_high,3,True,2025-11-06T23:14:41.616489
CART5540,CUST1540,Customer 541,cust1540@example.com,+916189351213,new,enthusiastic,mobile,NZ,509.57,4,"[{""product_id"": ""PROD7400"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 169.76, ""quantity"": 1}, {""product_id"": ""PROD7401"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 93.36, ""quantity"": 2}, {""product_id"": ""PROD7402"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 39.89, ""quantity"": 1}, {""product_id"": ""PROD7403"", ""product_name"": ""Fashion Item 4"", ""category"": ""Fashion"", ""price"": 56.6, ""quantity"": 2}]",19,0,0.83,0.57,long_checkout_process,18,True,2025-11-09T02:14:41.616715
CART5541,CUST1541,Customer 542,cust1541@example.com,+916015228622,returning,casual,desktop,IN,726.14,5,"[{""product_id"": ""PROD7410"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 19.87, ""quantity"": 1}, {""product_id"": ""PROD7411"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 162.25, ""quantity"": 1}, {""product_id"": ""PROD7412"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 20.13, ""quantity"": 2}, {""product_id"": ""PROD7413"", ""product_name"": ""Fashion Item 4"", ""category"": ""Fashion"", ""price"": 140.58, ""quantity"": 3}, {""product_id"": ""PROD7414"", ""product_name"": ""Home Item 5"", ""category"": ""Home"", ""price"": 41.01, ""quantity"": 2}]",40,6,0.29,0.51,price_too_high,14,True,2025-11-08T05:14:41.616962
CART5542,CUST1542,Customer 543,cust1542@example.com,+917432614422,vip,casual,desktop,US,275.85,4,"[{""product_id"": ""PROD7420"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 13.87, ""quantity"": 1}, {""product_id"": ""PROD7421"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 12.13, ""quantity"": 1}, {""product_id"": ""PROD7422"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 54.61, ""quantity"": 1}, {""product_id"": ""PROD7423"", ""product_name"": ""Sports Item 4"", ""category"": ""Sports"", ""price"": 65.08, ""quantity"": 3}]",64,7,0.74,0.77,distracted,15,True,2025-11-07T05:14:41.617186
CART5543,CUST1543,Customer 544,cust1543@example.com,+919311931853,new,enthusiastic,desktop,IN,544.5,2,"[{""product_id"": ""PROD7430"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 233.83, ""quantity"": 2}, {""product_id"": ""PROD7431"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 76.84, ""quantity"": 1}]",5,0,0.8,0.32,site_crash,18,True,2025-11-09T16:14:41.617362
CART5544,CUST1544,Customer 545,cust1544@example.com,+916561866144,returning,enthusiastic,mobile,NZ,1321.53,4,"[{""product_id"": ""PROD7440"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 377.62, ""quantity"": 3}, {""product_id"": ""PROD7441"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 18.24, ""quantity"": 2}, {""product_id"": ""PROD7442"", ""product_name"": ""Beauty Item 3"", ""category"": ""Beauty"", ""price"": 21.07, ""quantity"": 3}, {""product_id"": ""PROD7443"", ""product_name"": ""Fashion Item 4"", ""category"": ""Fashion"", ""price"": 44.49, ""quantity"": 2}]",24,0,0.8,0.56,high_shipping_cost,13,True,2025-11-08T21:14:41.617603
CART5545,CUST1545,Customer 546,cust1545@example.com,+918736381108,returning,enthusiastic,mobile,NZ,316.86,1,"[{""product_id"": ""PROD7450"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 158.43, ""quantity"": 2}]",44,2,0.64,0.63,distracted,2,True,2025-11-08T01:14:41.617761
CART5546,CUST1546,Customer 547,cust1546@example.com,+917125089309,returning,enthusiastic,desktop,IN,3010.0,5,"[{""product_id"": ""PROD7460"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 142.26, ""quantity"": 3}, {""product_id"": ""PROD7461"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 112.27, ""quantity"": 1}, {""product_id"": ""PROD7462"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 781.61, ""quantity"": 3}, {""product_id"": ""PROD7463"", ""product_name"": ""Books Item 4"", ""category"": ""Books"", ""price"": 14.4, ""quantity"": 2}, {""product_id"": ""PROD7464"", ""product_name"": ""Beauty Item 5"", ""category"": ""Beauty"", ""price"": 48.66, ""quantity"": 2}]",55,1,0.79,0.52,site_crash,10,True,2025-11-07T14:14:41.618017
CART5547,CUST1547,Customer 548,cust1547@example.com,+916693989311,vip,professional,mobile,UK,279.25,3,"[{""product_id"": ""PROD7470"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 19.25, ""quantity"": 1}, {""product_id"": ""PROD7471"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 90.74, ""quantity"": 1}, {""product_id"": ""PROD7472"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 84.63, ""quantity"": 2}]",20,0,0.64,0.49,long_checkout_process,10,True,2025-11-09T01:14:41.618222
CART5548,CUST1548,Customer 549,cust1548@example.com,+919183562527,new,casual,mobile,UK,121.44,2,"[{""product_id"": ""PROD7480"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 31.92, ""quantity"": 1}, {""product_id"": ""PROD7481"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 44.76, ""quantity"": 2}]",65,0,0.13,0.46,price_too_high,5,True,2025-11-07T04:14:41.618397
CART5549,CUST1549,Customer 550,cust1549@example.com,+917897669065,returning,casual,mobile,US,1201.26,5,"[{""product_id"": ""PROD7490"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 96.74, ""quantity"": 1}, {""product_id"": ""PROD7491"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 145.92, ""quantity"": 3}, {""product_id"": ""PROD7492"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 402.55, ""quantity"": 1}, {""product_id"": ""PROD7493"", ""product_name"": ""Fashion Item 4"", ""category"": ""Fashion"", ""price"": 79.73, ""quantity"": 3}, {""product_id"": ""PROD7494"", ""product_name"": ""Sports Item 5"", ""category"": ""Sports"", ""price"": 25.02, ""quantity"": 1}]",1,8,0.83,0.58,distracted,10,True,2025-11-09T20:14:41.618655
CART5550,CUST1550,Customer 551,cust1550@example.com,+918369449369,returning,enthusiastic,desktop,UK,937.5,4,"[{""product_id"": ""PROD7500"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 166.51, ""quantity"": 2}, {""product_id"": ""PROD7501"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 51.95, ""quantity"": 2}, {""product_id"": ""PROD7502"", ""product_name"": ""Home Item 3"", ""category"": ""Home"", ""price"": 139.18, ""quantity"": 2}, {""product_id"": ""PROD7503"", ""product_name"": ""Fashion Item 4"", ""category"": ""Fashion"", ""price"": 111.11, ""quantity"": 2}]",19,2,0.58,0.85,high_shipping_cost,1,True,2025-11-09T02:14:41.618883
CART5551,CUST1551,Customer 552,cust1551@example.com,+919030818620,returning,enthusiastic,mobile,NZ,855.24,3,"[{""product_id"": ""PROD7510"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 96.68, ""quantity"": 2}, {""product_id"": ""PROD7511"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 262.95, ""quantity"": 2}, {""product_id"": ""PROD7512"", ""product_name"": ""Home Item 3"", ""category"": ""Home"", ""price"": 135.98, ""quantity"": 1}]",56,3,0.9,0.86,site_crash,11,True,2025-11-07T13:14:41.619087
CART5552,CUST1552,Customer 553,cust1552@example.com,+917836901321,new,casual,mobile,US,523.36,3,"[{""product_id"": ""PROD7520"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 74.96, ""quantity"": 3}, {""product_id"": ""PROD7521"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 123.68, ""quantity"": 2}, {""product_id"": ""PROD7522"", ""product_name"": ""Beauty Item 3"", ""category"": ""Beauty"", ""price"": 17.04, ""quantity"": 3}]",21,0,0.41,0.31,price_too_high,3,True,2025-11-09T00:14:41.619294
CART5553,CUST1553,Customer 554,cust1553@example.com,+918409076656,new,professional,desktop,NZ,4290.47,5,"[{""product_id"": ""PROD7530"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 14.4, ""quantity"": 2}, {""product_id"": ""PROD7531"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 1049.35, ""quantity"": 3}, {""product_id"": ""PROD7532"", ""product_name"": ""Beauty Item 3"", ""category"": ""Beauty"", ""price"": 25.14, ""quantity"": 2}, {""product_id"": ""PROD7533"", ""product_name"": ""Home Item 4"", ""category"": ""Home"", ""price"": 234.5, ""quantity"": 2}, {""product_id"": ""PROD7534"", ""product_name"": ""Home Item 5"", ""category"": ""Home"", ""price"": 297.17, ""quantity"": 2}]",15,0,0.43,0.5,high_shipping_cost,19,True,2025-11-09T06:14:41.619559
CART5554,CUST1554,Customer 555,cust1554@example.com,+916041531046,new,professional,mobile,UK,1369.41,5,"[{""product_id"": ""PROD7540"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 30.18, ""quantity"": 1}, {""product_id"": ""PROD7541"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 30.32, ""quantity"": 1}, {""product_id"": ""PROD7542"", ""product_name"": ""Beauty Item 3"", ""category"": ""Beauty"", ""price"": 15.59, ""quantity"": 1}, {""product_id"": ""PROD7543"", ""product_name"": ""Beauty Item 4"", ""category"": ""Beauty"", ""price"": 76.0, ""quantity"": 2}, {""product_id"": ""PROD7544"", ""product_name"": ""Electronics Item 5"", ""category"": ""Electronics"", ""price"": 1141.32, ""quantity"": 1}]",36,0,0.64,0.67,payment_failure,4,True,2025-11-08T09:14:41.619809
CART5555,CUST1555,Customer 556,cust1555@example.com,+916480494664,vip,enthusiastic,mobile,IN,706.78,1,"[{""product_id"": ""PROD7550"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 353.39, ""quantity"": 2}]",67,11,0.1,0.46,distracted,8,True,2025-11-07T02:14:41.619965
CART5556,CUST1556,Customer 557,cust1556@example.com,+916323169889,new,professional,mobile,UK,102.55,1,"[{""product_id"": ""PROD7560"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 102.55, ""quantity"": 1}]",38,0,0.71,0.63,payment_failure,11,True,2025-11-08T07:14:41.620119
CART5557,CUST1557,Customer 558,cust1557@example.com,+919792913072,new,enthusiastic,mobile,NZ,1095.03,2,"[{""product_id"": ""PROD7570"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 268.86, ""quantity"": 2}, {""product_id"": ""PROD7571"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 185.77, ""quantity"": 3}]",70,0,0.84,0.41,price_too_high,8,True,2025-11-06T23:14:41.620293
CART5558,CUST1558,Customer 559,cust1558@example.com,+918967906665,new,casual,mobile,IN,104.22,1,"[{""product_id"": ""PROD7580"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 104.22, ""quantity"": 1}]",70,0,0.31,0.58,site_crash,9,True,2025-11-06T23:14:41.620443
CART5559,CUST1559,Customer 560,cust1559@example.com,+919882343658,new,enthusiastic,desktop,NZ,2658.24,1,"[{""product_id"": ""PROD7590"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 886.08, ""quantity"": 3}]",55,0,0.2,0.35,payment_failure,9,True,2025-11-07T14:14:41.620594
CART5560,CUST1560,Customer 561,cust1560@example.com,+916640183291,new,professional,desktop,US,3175.38,3,"[{""product_id"": ""PROD7600"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 677.32, ""quantity"": 3}, {""product_id"": ""PROD7601"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 89.07, ""quantity"": 2}, {""product_id"": ""PROD7602"", ""product_name"": ""Sports Item 3"", ""category"": ""Sports"", ""price"": 321.76, ""quantity"": 3}]",40,0,0.86,0.35,site_crash,8,True,2025-11-08T05:14:41.620795
CART5561,CUST1561,Customer 562,cust1561@example.com,+918343292475,returning,enthusiastic,mobile,UK,4294.26,5,"[{""product_id"": ""PROD7610"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 12.06, ""quantity"": 3}, {""product_id"": ""PROD7611"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 296.34, ""quantity"": 3}, {""product_id"": ""PROD7612"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 853.18, ""quantity"": 3}, {""product_id"": ""PROD7613"", ""product_name"": ""Beauty Item 4"", ""category"": ""Beauty"", ""price"": 71.54, ""quantity"": 3}, {""product_id"": ""PROD7614"", ""product_name"": ""Sports Item 5"", ""category"": ""Sports"", ""price"": 198.3, ""quantity"": 3}]",53,13,1.0,0.44,comparison_shopping,7,True,2025-11-07T16:14:41.621047
CART5562,CUST1562,Customer 563,cust1562@example.com,+916154739678,new,casual,mobile,US,205.94,3,"[{""product_id"": ""PROD7620"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 43.45, ""quantity"": 3}, {""product_id"": ""PROD7621"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 10.77, ""quantity"": 3}, {""product_id"": ""PROD7622"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 21.64, ""quantity"": 2}]",21,0,0.05,0.66,site_crash,17,True,2025-11-09T00:14:41.621244
CART5563,CUST1563,Customer 564,cust1563@example.com,+919584558315,new,casual,desktop,UK,2894.0,5,"[{""product_id"": ""PROD7630"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 104.9, ""quantity"": 2}, {""product_id"": ""PROD7631"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 1185.77, ""quantity"": 1}, {""product_id"": ""PROD7632"", ""product_name"": ""Sports Item 3"", ""category"": ""Sports"", ""price"": 399.47, ""quantity"": 1}, {""product_id"": ""PROD7633"", ""product_name"": ""Beauty Item 4"", ""category"": ""Beauty"", ""price"": 49.11, ""quantity"": 2}, {""product_id"": ""PROD7634"", ""product_name"": ""Sports Item 5"", ""category"": ""Sports"", ""price"": 333.58, ""quantity"": 3}]",43,0,0.7,0.47,high_shipping_cost,16,True,2025-11-08T02:14:41.621494
CART5564,CUST1564,Customer 565,cust1564@example.com,+917585770584,returning,professional,mobile,NZ,25.86,2,"[{""product_id"": ""PROD7640"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 7.43, ""quantity"": 2}, {""product_id"": ""PROD7641"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 11.0, ""quantity"": 1}]",32,9,0.13,0.39,high_shipping_cost,4,True,2025-11-08T13:14:41.621671
CART5565,CUST1565,Customer 566,cust1565@example.com,+918501859536,new,enthusiastic,mobile,IN,928.44,4,"[{""product_id"": ""PROD7650"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 69.43, ""quantity"": 1}, {""product_id"": ""PROD7651"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 209.05, ""quantity"": 3}, {""product_id"": ""PROD7652"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 108.88, ""quantity"": 1}, {""product_id"": ""PROD7653"", ""product_name"": ""Beauty Item 4"", ""category"": ""Beauty"", ""price"": 61.49, ""quantity"": 2}]",4,0,0.26,0.73,long_checkout_process,4,True,2025-11-09T17:14:41.621955
CART5566,CUST1566,Customer 567,cust1566@example.com,+918373077218,returning,professional,desktop,NZ,74.27,1,"[{""product_id"": ""PROD7660"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 74.27, ""quantity"": 1}]",7,2,0.08,0.52,payment_failure,15,True,2025-11-09T14:14:41.622129
CART5567,CUST1567,Customer 568,cust1567@example.com,+916636057975,new,casual,desktop,US,11.52,1,"[{""product_id"": ""PROD7670"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 11.52, ""quantity"": 1}]",40,0,0.64,0.48,distracted,5,True,2025-11-08T05:14:41.622295
CART5568,CUST1568,Customer 569,cust1568@example.com,+917845919895,returning,professional,mobile,US,409.41,2,"[{""product_id"": ""PROD7680"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 288.13, ""quantity"": 1}, {""product_id"": ""PROD7681"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 60.64, ""quantity"": 2}]",12,0,0.38,0.58,distracted,14,True,2025-11-09T09:14:41.622490
CART5569,CUST1569,Customer 570,cust1569@example.com,+916547374338,new,casual,mobile,US,1397.03,5,"[{""product_id"": ""PROD7690"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 110.77, ""quantity"": 1}, {""product_id"": ""PROD7691"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 95.88, ""quantity"": 2}, {""product_id"": ""PROD7692"", ""product_name"": ""Sports Item 3"", ""category"": ""Sports"", ""price"": 295.12, ""quantity"": 1}, {""product_id"": ""PROD7693"", ""product_name"": ""Books Item 4"", ""category"": ""Books"", ""price"": 18.84, ""quantity"": 2}, {""product_id"": ""PROD7694"", ""product_name"": ""Sports Item 5"", ""category"": ""Sports"", ""price"": 253.9, ""quantity"": 3}]",64,0,0.67,0.34,site_crash,13,True,2025-11-07T05:14:41.622757
